user_id,first_name,last_name,phone,address,city_id
658,Fathonah,Anggriawan,(021) 877 2834,Gang Gedebage Selatan No. 26,1371
659,Jail,Pradipta,+62 (61) 574-6044,Gg. Abdul Muis No. 821,3171
660,Mahesa,Hutasoit,(0429) 358-9114,Gang Cikutra Timur No. 573,3175
661,Ghaliyati,Ramadan,+62 (002) 773 9387,Gg. Pasteur No. 1,1375
662,Pangestu,Rajata,+62 (057) 107-1492,Jl. Sadang Serang No. 367,3578
663,Dalima,Nashiruddin,+62 (0050) 953 9189,Jl. W.R. Supratman No. 8,6471
664,Wadi,Hastuti,(0582) 131 5273,Gg. Ciumbuleuit No. 1,6471
665,Jati,Salahudin,(0287) 032-1030,Gang Otto Iskandardinata No. 4,6472
666,Harjasa,Rajasa,+62-0751-167-4117,Jl. Yos Sudarso No. 78,7371
667,Hendra,Siregar,(026) 910 3501,Jl. Rawamangun No. 1,3175
668,Maman,Samosir,(0233) 815-3334,Jalan Setiabudhi No. 2,5171
669,Kemba,Firmansyah,+62 (137) 755-3723,Jalan Kapten Muslihat No. 9,5171
670,Daliono,Wijaya,(004) 930 8386,Jalan Pasirkoja No. 3,1371
671,Caturangga,Yolanda,0869503715,Gg. K.H. Wahid Hasyim No. 444,3471
672,Ibun,Sirait,+62 (0883) 336 7739,Gg. Raya Setiabudhi No. 382,5171
673,Karna,Pradana,+62 (0710) 539-3810,Gang Ahmad Yani No. 4,3174
674,Radika,Haryanti,+62-0933-137-9655,Jl. Pasteur No. 965,7371
675,Hasim,Gunawan,+62 (013) 126-7747,Gang Abdul Muis No. 2,3578
676,Mahdi,Maryati,+62 (0390) 548-6360,Jalan Jend. A. Yani No. 1,1371
677,Titi,Halim,+62 (018) 750-2566,Jalan Setiabudhi No. 99,3173
678,Carla,Irawan,+62-16-498-3267,Gg. PHH. Mustofa No. 1,3273
679,Kayun,Hassanah,(091) 397 7536,Jalan Kendalsari No. 5,3175
680,Jaswadi,Kusumo,+62 (469) 869 3549,Jl. Cikutra Barat No. 10,3174
681,Eka,Tarihoran,+62 (0420) 990 9407,Gg. Wonoayu No. 573,1371
682,Aris,Susanti,0854619651,Gang Kapten Muslihat No. 667,5171
683,Salman,Wijaya,+62-003-921-7070,Jalan Jayawijaya No. 998,3175
684,Intan,Aryani,+62 (28) 722-4991,Gg. Gegerkalong Hilir No. 032,3175
685,Lega,Winarsih,0800751530,Jalan Ahmad Dahlan No. 04,3174
686,Hardana,Mandala,+62 (580) 905 3731,Gang Gedebage Selatan No. 843,3172
687,Laila,Budiyanto,0872297381,Jalan S. Parman No. 946,6472
688,Gasti,Handayani,+62 (062) 066-7003,Gg. W.R. Supratman No. 7,3578
689,Ina,Waluyo,+62 (0911) 455 7545,Gang Otto Iskandardinata No. 8,5171
690,Amelia,Sihotang,(0901) 133 4620,Jalan Abdul Muis No. 90,3174
691,Cawisono,Pratiwi,+62-66-743-3297,Jalan Cikapayang No. 00,7371
692,Padmi,Mandala,+62-0031-701-1526,Gang Kendalsari No. 15,6471
693,Jagapati,Fujiati,+62 (0967) 802 0408,Gang Tebet Barat Dalam No. 10,1371
694,Sabri,Latupono,+62 (0155) 580 7045,Jalan Pacuan Kuda No. 70,5171
695,Wasis,Namaga,0896189974,Jl. Soekarno Hatta No. 15,3273
696,Luwes,Mulyani,+62 (005) 928-0088,Gang Kiaracondong No. 52,3273
697,Michelle,Rahmawati,+62-178-586-1226,Jl. Astana Anyar No. 5,5171
698,Kenari,Suwarno,(0002) 487 9746,Gg. Ahmad Dahlan No. 9,1375
699,Puspa,Tampubolon,(0618) 307 3291,Gang Ir. H. Djuanda No. 593,7371
700,Aswani,Waluyo,+62 (68) 862-3651,Gg. Cempaka No. 58,1375
